turf_name,city,hub_code,geometry,total_orders
turf_17,Berlin,de_ber_ring,"MULTIPOLYGON(((13.367024 52.48268, 13.362415 52.481341, 13.360519 52.477701, 13.357741 52.476121, 13.354521 52.475572, 13.355846 52.472482, 13.356288 52.471452, 13.360832 52.468912, 13.362156 52.465821, 13.361145 52.460121, 13.363169 52.471521, 13.360013 52.474851, 13.359572 52.475881, 13.362792 52.476431, 13.367401 52.477771, 13.367907 52.48062, 13.369297 52.48141, 13.370343 52.483418, 13.367243 52.482924, 13.367024 52.48268)), ((13.392194 52.452151, 13.394024 52.451911, 13.396295 52.450639, 13.401345 52.450947, 13.404123 52.452526, 13.400904 52.451978, 13.395854 52.45167, 13.391753 52.453182, 13.382095 52.451535, 13.376163 52.453287, 13.370672 52.454008, 13.367518 52.457339, 13.362975 52.459881, 13.361145 52.460121, 13.358808 52.457511, 13.36474 52.45576, 13.367895 52.452428, 13.373826 52.450676, 13.376098 52.449406, 13.379317 52.449955, 13.38247 52.446623, 13.383859 52.447413, 13.388908 52.447721, 13.387585 52.450813, 13.392194 52.452151)), ((13.424528 52.465399, 13.425019 52.465483, 13.421235 52.466826, 13.42044 52.466879, 13.419643 52.466932, 13.416539 52.466504, 13.417647 52.465333, 13.419477 52.465092, 13.420359 52.463031, 13.416189 52.460663, 13.41663 52.459632, 13.41202 52.458294, 13.406529 52.459017, 13.40558 52.457197, 13.406902 52.454106, 13.404123 52.452526, 13.407784 52.452044, 13.409173 52.452834, 13.411512 52.455444, 13.412901 52.456233, 13.417511 52.457571, 13.419782 52.456299, 13.421172 52.457089, 13.422121 52.458909, 13.42124 52.46097, 13.421749 52.46382, 13.424528 52.465399)), ((13.410085 52.478967, 13.410136 52.481877, 13.408763 52.482058, 13.405203 52.482876, 13.402383 52.483338, 13.401804 52.482706, 13.399607 52.483262, 13.395945 52.483743, 13.394879 52.483556, 13.398658 52.481442, 13.401879 52.481991, 13.40371 52.48175, 13.405982 52.480479, 13.408695 52.478178, 13.413239 52.475636, 13.41507 52.475395, 13.418223 52.472063, 13.418664 52.471033, 13.414494 52.468665, 13.414922 52.468213, 13.414934 52.468238, 13.415897 52.469101, 13.417218 52.469573, 13.418837 52.46972, 13.420343 52.469857, 13.418732 52.474913, 13.418291 52.475943, 13.417028 52.477277, 13.413747 52.478486, 13.410085 52.478967)))",905
turf_23,Berlin,de_ber_ring,"MULTIPOLYGON(((13.359097 52.459223, 13.359087 52.459219, 13.357474 52.458658, 13.359587 52.458381, 13.361145 52.460121, 13.36165 52.462971, 13.361651 52.462972, 13.362156 52.465821, 13.356223 52.467572, 13.351679 52.470112, 13.353123 52.468937, 13.354002 52.468748, 13.354441 52.468266, 13.354281 52.467845, 13.353894 52.466826, 13.353893 52.466824, 13.353893 52.466822, 13.353967 52.466433, 13.353967 52.466431, 13.353968 52.466429, 13.354264 52.466046, 13.354265 52.466044, 13.354267 52.466043, 13.355142 52.465494, 13.355088 52.46539, 13.355087 52.465388, 13.355089 52.465387, 13.357219 52.463839, 13.357221 52.463837, 13.357223 52.463836, 13.357934 52.463521, 13.357942 52.463517, 13.35795 52.463512, 13.357958 52.463506, 13.357965 52.4635, 13.357971 52.463493, 13.357977 52.463485, 13.357982 52.463477, 13.357986 52.463468, 13.357989 52.463459, 13.357991 52.463452, 13.357991 52.463451, 13.357993 52.46345, 13.361057 52.461736, 13.361066 52.461731, 13.361074 52.461725, 13.361081 52.461718, 13.361087 52.461711, 13.361093 52.461702, 13.361098 52.461694, 13.361102 52.461685, 13.361105 52.461675, 13.361107 52.461666, 13.361108 52.461656, 13.361108 52.461646, 13.361108 52.461636, 13.361106 52.461626, 13.361103 52.461617, 13.3611 52.461608, 13.361095 52.461599, 13.36109 52.461591, 13.361084 52.461583, 13.361077 52.461576, 13.361069 52.461569, 13.361061 52.461564, 13.360333 52.461116, 13.360253 52.461066, 13.360251 52.461065, 13.360253 52.461063, 13.36039 52.460918, 13.360397 52.46091, 13.360402 52.460902, 13.360407 52.460893, 13.360411 52.460883, 13.360413 52.460878, 13.360414 52.460874, 13.360416 52.460864, 13.360417 52.460853, 13.360417 52.460843, 13.360416 52.460833, 13.360414 52.460823, 13.360411 52.460813, 13.360104 52.460016, 13.3601 52.460008, 13.360096 52.46, 13.360091 52.459992, 13.360085 52.459985, 13.360079 52.459979, 13.360072 52.459973, 13.359115 52.459234, 13.359106 52.459228, 13.359097 52.459223)), ((13.434024 52.458467, 13.434019 52.458473, 13.430755 52.462334, 13.430664 52.462441, 13.43034 52.462749, 13.429511 52.461825, 13.430833 52.458733, 13.430324 52.455882, 13.428934 52.455093, 13.421612 52.456058, 13.419714 52.452418, 13.418325 52.451628, 13.414156 52.44926, 13.409106 52.448953, 13.404497 52.447614, 13.400837 52.448096, 13.396228 52.446758, 13.39345 52.445178, 13.388842 52.443839, 13.386946 52.440198, 13.382845 52.44171, 13.378303 52.444253, 13.374202 52.445765, 13.368271 52.447517, 13.362781 52.448238, 13.362745 52.450309, 13.360133 52.45442, 13.355589 52.456961, 13.354985 52.45837, 13.352385 52.458091, 13.352383 52.458091, 13.352381 52.458091, 13.351506 52.457863, 13.351504 52.457862, 13.351502 52.45786, 13.35139 52.457742, 13.351929 52.457441, 13.351867 52.45709, 13.353126 52.456461, 13.353134 52.456457, 13.353141 52.456452, 13.353148 52.456446, 13.353154 52.45644, 13.35316 52.456433, 13.353395 52.456133, 13.3534 52.456125, 13.353405 52.456116, 13.353409 52.456107, 13.353412 52.456098, 13.353414 52.456088, 13.353415 52.456079, 13.353416 52.456069, 13.353415 52.456059, 13.353396 52.455904, 13.353395 52.455894, 13.353392 52.455885, 13.353389 52.455876, 13.353385 52.455868, 13.35338 52.45586, 13.353374 52.455852, 13.353368 52.455845, 13.353361 52.455839, 13.353353 52.455833, 13.353345 52.455828, 13.352733 52.45549, 13.352725 52.455486, 13.352717 52.455483, 13.352708 52.45548, 13.352699 52.455479, 13.35269 52.455478, 13.351569 52.455411, 13.351423 52.45459, 13.350035 52.4538, 13.349991 52.453552, 13.350359 52.453174, 13.350361 52.453172, 13.350363 52.453171, 13.351326 52.452734, 13.351328 52.452733, 13.35133 52.452733, 13.3533 52.452466, 13.35331 52.452464, 13.35332 52.452462, 13.354162 52.452164, 13.354171 52.45216, 13.354179 52.452155, 13.354187 52.45215, 13.354195 52.452144, 13.35495 52.451473, 13.354951 52.451472, 13.355967 52.45205, 13.361898 52.450298, 13.360951 52.448478, 13.359562 52.447688, 13.358615 52.445867, 13.359057 52.444837, 13.364105 52.445146, 13.369595 52.444425, 13.371866 52.443154, 13.375019 52.439822, 13.385998 52.438378, 13.38871 52.436075, 13.389151 52.435045, 13.391488 52.437655, 13.392502 52.443358, 13.401652 52.442153, 13.405752 52.44064, 13.407649 52.444281, 13.410869 52.44483, 13.415037 52.447199, 13.418697 52.446716, 13.419646 52.448536, 13.423815 52.450905, 13.427035 52.451453, 13.431577 52.448909, 13.438526 52.452855, 13.437367 52.455568, 13.43403 52.458462, 13.434024 52.458467)))",886
turf_17,Hamburg,de_ham_horn,"MULTIPOLYGON(((10.108902 53.562217, 10.105271 53.564036, 10.104351 53.564057, 10.101403 53.563714, 10.099481 53.563003, 10.096229 53.560961, 10.09492 53.560635, 10.096526 53.560596, 10.106687 53.559602, 10.109028 53.558429, 10.109558 53.558286, 10.111965 53.557684, 10.115063 53.556894, 10.115557 53.555901, 10.113342 53.553286, 10.114328 53.551302, 10.118516 53.549947, 10.122211 53.549585, 10.125537 53.546426, 10.127877 53.545252, 10.12837 53.54426, 10.124308 53.541825, 10.125787 53.538848, 10.123079 53.537225, 10.121358 53.533617, 10.12419 53.53145, 10.124683 53.530458, 10.119636 53.530008, 10.118775 53.528205, 10.119761 53.526219, 10.122469 53.527842, 10.128869 53.529102, 10.130223 53.529913, 10.131084 53.531717, 10.13096 53.535507, 10.131821 53.537311, 10.134036 53.539926, 10.132557 53.542904, 10.133419 53.544708, 10.130954 53.549671, 10.126766 53.551026, 10.125412 53.550215, 10.119377 53.551751, 10.118884 53.552743, 10.120606 53.55635, 10.12196 53.557162, 10.118633 53.56032, 10.114938 53.560682, 10.108902 53.562217)), ((10.114715 53.52577, 10.119761 53.526219, 10.117915 53.5264, 10.113235 53.528748, 10.110035 53.528118, 10.107696 53.529292, 10.103142 53.52785, 10.100436 53.526226, 10.098096 53.5274, 10.093543 53.525958, 10.09219 53.525146, 10.089357 53.527312, 10.087017 53.528486, 10.080984 53.53002, 10.077291 53.530382, 10.075811 53.533359, 10.07113 53.535705, 10.067437 53.536066, 10.06645 53.53805, 10.066815 53.540847, 10.062756 53.538411, 10.059557 53.53778, 10.058698 53.535975, 10.059686 53.533991, 10.067072 53.533269, 10.070399 53.530112, 10.071387 53.528127, 10.080618 53.527223, 10.084805 53.525869, 10.087637 53.523703, 10.087638 53.523703, 10.087638 53.523702, 10.086778 53.521899, 10.091824 53.522349, 10.095516 53.521987, 10.101915 53.523248, 10.107455 53.522705, 10.112501 53.523154, 10.114715 53.52577)), ((10.066815 53.540847, 10.069521 53.542471, 10.069886 53.545267, 10.069393 53.546259, 10.066064 53.549416, 10.064217 53.549596, 10.065076 53.5514, 10.062242 53.553564, 10.061748 53.554556, 10.071349 53.55645, 10.073607 53.557776, 10.075409 53.558885, 10.081811 53.560147, 10.081528 53.561082, 10.08022 53.560724, 10.077444 53.560481, 10.074532 53.55966, 10.071292 53.560015, 10.067558 53.559555, 10.064473 53.560575, 10.062695 53.560725, 10.061313 53.560523, 10.060803 53.560688, 10.060631 53.560328, 10.059711 53.560291, 10.059016 53.559631, 10.056442 53.558442, 10.054725 53.558071, 10.054869 53.557834, 10.053941 53.557469, 10.053639 53.557247, 10.05295 53.556782, 10.052477 53.556158, 10.052129 53.555384, 10.052101 53.555273, 10.056701 53.554105, 10.056336 53.551309, 10.059664 53.548153, 10.060652 53.546168, 10.06484 53.544816, 10.066815 53.540847)))",884
turf_15,Berlin,de_ber_kope,"MULTIPOLYGON(((13.559343 52.461176, 13.559267 52.457294, 13.558313 52.455474, 13.559629 52.45238, 13.555453 52.450016, 13.554061 52.449228, 13.553108 52.447409, 13.553547 52.446377, 13.555378 52.446134, 13.557647 52.444859, 13.557132 52.442007, 13.55574 52.441219, 13.556179 52.440188, 13.560717 52.437637, 13.560202 52.434786, 13.560641 52.433754, 13.562032 52.434542, 13.565254 52.435087, 13.5684 52.431748, 13.567008 52.43096, 13.567446 52.429928, 13.572498 52.430229, 13.574767 52.428953, 13.574843 52.432836, 13.574405 52.433868, 13.57126 52.437207, 13.567599 52.437695, 13.565331 52.43897, 13.562185 52.442309, 13.56043 52.446435, 13.565998 52.449587, 13.56556 52.450618, 13.566075 52.453469, 13.568859 52.455045, 13.573913 52.455346, 13.579405 52.454615, 13.584459 52.454915, 13.585413 52.456734, 13.588637 52.457278, 13.577651 52.45874, 13.573113 52.46129, 13.571282 52.461534, 13.57172 52.460503, 13.567543 52.458139, 13.565712 52.458383, 13.561612 52.459901, 13.559343 52.461176)), ((13.612 52.455137, 13.609293 52.457444, 13.601969 52.458421, 13.598745 52.457877, 13.603564 52.446529, 13.603564 52.446528, 13.604002 52.445497, 13.608539 52.442945, 13.608977 52.441914, 13.606192 52.440338, 13.603328 52.43488, 13.60325 52.430996, 13.598635 52.429665, 13.596289 52.427057, 13.594897 52.426269, 13.593067 52.426513, 13.589845 52.425969, 13.589329 52.423117, 13.586107 52.422573, 13.582448 52.423061, 13.583401 52.424881, 13.580695 52.427189, 13.578865 52.427433, 13.581571 52.425125, 13.582886 52.422029, 13.58603 52.418689, 13.586468 52.417657, 13.588736 52.41638, 13.590565 52.416136, 13.591519 52.417957, 13.593865 52.420565, 13.595257 52.421353, 13.595773 52.424205, 13.598119 52.426813, 13.600903 52.428388, 13.605956 52.428687, 13.608303 52.431295, 13.611525 52.431838, 13.606989 52.434391, 13.608898 52.43803, 13.614469 52.441181, 13.616299 52.440936, 13.619085 52.442511, 13.622308 52.443054, 13.62004 52.444331, 13.614986 52.444032, 13.611841 52.447372, 13.611404 52.448403, 13.608259 52.451743, 13.612438 52.454105, 13.612 52.455137)))",867
turf_20,Hamburg,de_ham_wanm,"POLYGON((10.107159 53.586922, 10.107158 53.586922, 10.107158 53.586923, 10.108881 53.590527, 10.10469 53.59188, 10.097664 53.595397, 10.091625 53.59693, 10.087434 53.598282, 10.085585 53.598462, 10.079546 53.599994, 10.077697 53.600174, 10.071658 53.601706, 10.069809 53.601886, 10.068455 53.601074, 10.06291 53.601614, 10.058353 53.600172, 10.053303 53.59972, 10.051454 53.5999, 10.048252 53.599268, 10.045244 53.596402, 10.044686 53.595842, 10.041978 53.594219, 10.041102 53.593692, 10.04297 53.593333, 10.044538 53.5926, 10.045542 53.591579, 10.046183 53.590301, 10.048511 53.591698, 10.048876 53.594492, 10.05023 53.595303, 10.056634 53.596566, 10.067724 53.595487, 10.071786 53.597921, 10.077825 53.596389, 10.081522 53.596029, 10.087561 53.594496, 10.092246 53.592153, 10.095081 53.589989, 10.100626 53.589447, 10.100753 53.585661, 10.101246 53.58467, 10.104575 53.581514, 10.106056 53.578538, 10.105689 53.575743, 10.105815 53.571956, 10.105448 53.569161, 10.104587 53.567358, 10.101879 53.565735, 10.101696 53.564338, 10.10422 53.564563, 10.105271 53.564036, 10.111096 53.563906, 10.11361 53.564111, 10.114812 53.564469, 10.110131 53.566814, 10.110131 53.566815, 10.110131 53.566816, 10.1137 53.570241, 10.116409 53.571863, 10.114929 53.574839, 10.11579 53.576642, 10.113942 53.576823, 10.111108 53.578988, 10.111107 53.578988, 10.111107 53.578989, 10.111968 53.580791, 10.110095 53.58445, 10.108231 53.586072, 10.107159 53.586922))",853
turf_17,München,de_muc_trud,"POLYGON((11.651131 48.134643, 11.647989 48.134108, 11.644246 48.134118, 11.643425 48.133682, 11.639992 48.134168, 11.637435 48.132478, 11.635315 48.129701, 11.637065 48.125351, 11.636661 48.12233, 11.637098 48.121242, 11.63841 48.117979, 11.640562 48.116648, 11.640563 48.116648, 11.640563 48.116647, 11.640159 48.113628, 11.640597 48.11254, 11.643187 48.110121, 11.643624 48.109033, 11.646214 48.106614, 11.65136 48.105885, 11.651361 48.105885, 11.651361 48.105884, 11.651798 48.104797, 11.654388 48.102377, 11.654825 48.101289, 11.657414 48.098869, 11.661282 48.097294, 11.664276 48.097896, 11.666833 48.099585, 11.671543 48.099943, 11.673258 48.0997, 11.677968 48.100057, 11.679684 48.099813, 11.683552 48.098238, 11.686983 48.09775, 11.691693 48.098107, 11.69082 48.100284, 11.691662 48.102217, 11.692941 48.103061, 11.698088 48.10233, 11.699368 48.103174, 11.704078 48.103531, 11.706607 48.109329, 11.705298 48.112593, 11.705298 48.112594, 11.705299 48.112594, 11.709137 48.115127, 11.710853 48.114883, 11.708264 48.117303, 11.707391 48.11948, 11.708234 48.121412, 11.707798 48.1225, 11.706081 48.122744, 11.703493 48.125163, 11.703493 48.125164, 11.703493 48.125165, 11.706051 48.126853, 11.709048 48.127453, 11.711607 48.129141, 11.711171 48.13023, 11.708581 48.13265, 11.705149 48.133137, 11.701279 48.134713, 11.69613 48.135444, 11.693978 48.136775, 11.693978 48.136776, 11.693977 48.136776, 11.693977 48.136777, 11.693978 48.136777, 11.696099 48.139552, 11.693946 48.140883, 11.688796 48.141614, 11.684489 48.144276, 11.684053 48.145364, 11.679777 48.143919, 11.675064 48.143561, 11.673347 48.143805, 11.66823 48.140427, 11.663518 48.140069, 11.661801 48.140312, 11.65968 48.137535, 11.662675 48.138137, 11.664392 48.137893, 11.668667 48.139339, 11.673379 48.139697, 11.675501 48.142474, 11.677654 48.141143, 11.681087 48.140656, 11.684084 48.141257, 11.68839 48.138594, 11.69098 48.136175, 11.695287 48.133512, 11.697003 48.133268, 11.701309 48.130605, 11.702182 48.128429, 11.701339 48.126496, 11.698619 48.124432, 11.699672 48.12453, 11.701025 48.123768, 11.697938 48.122875, 11.701806 48.1213, 11.702679 48.119123, 11.702272 48.116103, 11.700587 48.112237, 11.70018 48.109216, 11.698901 48.108372, 11.696779 48.105595, 11.695063 48.105839, 11.692911 48.107171, 11.688637 48.105726, 11.687794 48.103793, 11.685673 48.101015, 11.680526 48.101746, 11.676658 48.103322, 11.671948 48.102964, 11.668954 48.102363, 11.663807 48.103093, 11.659097 48.102735, 11.65866 48.103824, 11.659064 48.106845, 11.654759 48.109507, 11.650891 48.111082, 11.64746 48.111568, 11.646147 48.114832, 11.644432 48.115075, 11.643995 48.116162, 11.644399 48.119183, 11.643524 48.121359, 11.643928 48.124379, 11.642179 48.12873, 11.642583 48.13175, 11.646857 48.133196, 11.648136 48.134041, 11.651131 48.134643))",830
turf_17,Berlin,de_ber_steg,"MULTIPOLYGON(((13.297519 52.467519, 13.295855 52.467629, 13.292638 52.467842, 13.291581 52.467691, 13.2897 52.465586, 13.290143 52.464557, 13.292858 52.462258, 13.291913 52.460438, 13.296076 52.46281, 13.295634 52.463839, 13.301185 52.467002, 13.305792 52.468343, 13.306933 52.468993, 13.306531 52.469098, 13.305127 52.469158, 13.303624 52.468892, 13.30085 52.467952, 13.299321 52.467597, 13.29932 52.467597, 13.297519 52.467519)), ((13.336317 52.47043, 13.332727 52.469218, 13.331804 52.469075, 13.33331 52.468631, 13.338802 52.467911, 13.339244 52.466881, 13.342399 52.463552, 13.34423 52.463312, 13.345113 52.461251, 13.347827 52.458951, 13.342778 52.458641, 13.338612 52.45627, 13.340379 52.45215, 13.338044 52.449539, 13.337981 52.445658, 13.341641 52.445178, 13.338423 52.444627, 13.333754 52.439405, 13.324606 52.440604, 13.322714 52.436962, 13.323155 52.435932, 13.319496 52.436411, 13.315333 52.434039, 13.312116 52.433488, 13.308458 52.433968, 13.304357 52.435477, 13.303472 52.437537, 13.300758 52.439837, 13.29527 52.440555, 13.289338 52.442303, 13.285679 52.442782, 13.285237 52.443812, 13.285739 52.446663, 13.287127 52.447454, 13.289459 52.450065, 13.290847 52.450856, 13.291792 52.452677, 13.289077 52.454976, 13.28958 52.457826, 13.291913 52.460438, 13.286865 52.460125, 13.282702 52.457753, 13.284472 52.453633, 13.282582 52.449992, 13.279808 52.44841, 13.278863 52.446589, 13.278803 52.442708, 13.277416 52.441917, 13.280131 52.439618, 13.28196 52.439379, 13.287891 52.437631, 13.292937 52.437944, 13.298868 52.436195, 13.300698 52.435956, 13.303411 52.433656, 13.302466 52.431835, 13.307009 52.429295, 13.310226 52.429846, 13.311171 52.431667, 13.312558 52.432458, 13.319876 52.431499, 13.323093 52.43205, 13.330032 52.436003, 13.331862 52.435763, 13.334133 52.434493, 13.336909 52.436074, 13.339243 52.438685, 13.340189 52.440506, 13.348519 52.445248, 13.345806 52.447549, 13.347699 52.45119, 13.346816 52.45325, 13.344986 52.45349, 13.34505 52.457371, 13.34871 52.456891, 13.350099 52.457681, 13.354706 52.459021, 13.350163 52.461562, 13.348838 52.464652, 13.346124 52.466952, 13.343852 52.468222, 13.343851 52.468222, 13.343851 52.468223, 13.342968 52.470282, 13.342652 52.470398, 13.342128 52.470461, 13.33878 52.470693, 13.336318 52.47043, 13.336317 52.47043)))",808
turf_15,Berlin,de_ber_stro,"POLYGON((13.342731 52.51261, 13.343216 52.512691, 13.343666 52.512946, 13.344276 52.512866, 13.344744 52.512944, 13.348175 52.513004, 13.351022 52.513507, 13.351023 52.513507, 13.35188 52.513373, 13.352672 52.513025, 13.352744 52.512982, 13.355163 52.514356, 13.360216 52.514666, 13.362554 52.517274, 13.363944 52.518064, 13.364893 52.519882, 13.367777 52.520059, 13.368148 52.52016, 13.368655 52.520113, 13.369947 52.520192, 13.370337 52.520939, 13.370242 52.521673, 13.369635 52.523077, 13.36818 52.524309, 13.365906 52.525578, 13.366413 52.528425, 13.363697 52.530723, 13.364051 52.531117, 13.362155 52.532911, 13.360725 52.53379, 13.360724 52.53379, 13.360704 52.533989, 13.36016 52.534529, 13.361254 52.53596, 13.36278 52.535289, 13.36355 52.535256, 13.364183 52.535794, 13.365611 52.537594, 13.365752 52.538151, 13.365487 52.538539, 13.364209 52.538956, 13.361713 52.538965, 13.361305 52.539214, 13.360661 52.540124, 13.360259 52.540343, 13.356501 52.540822, 13.356221 52.540977, 13.358329 52.539194, 13.359213 52.537137, 13.358264 52.535318, 13.360981 52.533021, 13.361864 52.530963, 13.356368 52.531682, 13.355419 52.529864, 13.355861 52.528835, 13.361358 52.528115, 13.360852 52.525268, 13.363567 52.52297, 13.359397 52.520602, 13.359839 52.519573, 13.355227 52.518233, 13.353837 52.517444, 13.350615 52.516894, 13.347835 52.515315, 13.34234 52.516034, 13.338171 52.513665, 13.334508 52.514144, 13.334065 52.515173, 13.330907 52.5185, 13.330022 52.520558, 13.326863 52.523884, 13.32143 52.528478, 13.323324 52.532115, 13.322439 52.534172, 13.327493 52.534484, 13.330273 52.536063, 13.333496 52.536613, 13.334001 52.53946, 13.333116 52.541518, 13.337729 52.542857, 13.337903 52.542868, 13.337567 52.543132, 13.335842 52.545011, 13.33363 52.546663, 13.333447 52.546825, 13.327176 52.543264, 13.324901 52.544531, 13.323069 52.54477, 13.323511 52.543742, 13.323449 52.539866, 13.320226 52.539316, 13.320669 52.538287, 13.322944 52.537019, 13.323386 52.535991, 13.319217 52.533622, 13.315553 52.5341, 13.314163 52.53331, 13.311827 52.530702, 13.313659 52.530463, 13.316376 52.528166, 13.315608 52.526691, 13.316122 52.526045, 13.316684 52.524866, 13.318146 52.524051, 13.319627 52.523615, 13.320433 52.524045, 13.32128 52.524122, 13.322035 52.523899, 13.322036 52.523898, 13.322683 52.523325, 13.322949 52.522638, 13.324084 52.522304, 13.323579 52.519457, 13.323813 52.518912, 13.324508 52.518638, 13.324509 52.518638, 13.324509 52.518637, 13.32451 52.518636, 13.325501 52.517825, 13.326844 52.515982, 13.326846 52.515981, 13.32749 52.515379, 13.331214 52.513026, 13.333808 52.512019, 13.334157 52.511714, 13.33423 52.51144, 13.33417 52.511273, 13.339497 52.510577, 13.341474 52.511701, 13.341515 52.511814, 13.342021 52.512289, 13.342729 52.512609, 13.342731 52.51261))",782
turf_15,Berlin,de_ber_rumm,"MULTIPOLYGON(((13.465878 52.493976, 13.463296 52.495711, 13.462907 52.496078, 13.456957 52.498836, 13.454328 52.496736, 13.454284 52.496641, 13.454036 52.496308, 13.455497 52.494466, 13.456586 52.493507, 13.458173 52.492469, 13.464254 52.489688, 13.467084 52.488394, 13.470771 52.486567, 13.47236 52.485781, 13.472384 52.485827, 13.473177 52.485094, 13.474781 52.484487, 13.476414 52.484624, 13.477561 52.485122, 13.480244 52.486687, 13.481712 52.487277, 13.483059 52.487819, 13.48161 52.488496, 13.479636 52.490172, 13.477191 52.491942, 13.475475 52.491738, 13.471812 52.492221, 13.469981 52.492463, 13.465878 52.493976)), ((13.496754 52.486505, 13.499579 52.479801, 13.504367 52.486522, 13.512619 52.489743, 13.513571 52.491563, 13.514084 52.494412, 13.509981 52.495927, 13.50727 52.498229, 13.508222 52.500049, 13.509614 52.500837, 13.511959 52.503443, 13.511519 52.504473, 13.507416 52.505988, 13.504264 52.509321, 13.498768 52.510047, 13.496497 52.511319, 13.493365 52.509546, 13.497816 52.508229, 13.500527 52.505927, 13.505071 52.503382, 13.503167 52.499744, 13.505877 52.497442, 13.503973 52.493805, 13.504584 52.49239, 13.504745 52.491995, 13.50423 52.492078, 13.501932 52.490048, 13.502896 52.489357, 13.498333 52.486772, 13.496754 52.486505)))",749
turf_15,Berlin,de_ber_mark,"POLYGON((13.394561 52.563582, 13.394842 52.563741, 13.394092 52.565517, 13.393962 52.566253, 13.394171 52.566771, 13.394549 52.567089, 13.396948 52.568147, 13.397411 52.569033, 13.39713 52.56911, 13.394536 52.570272, 13.391469 52.570782, 13.38831 52.574107, 13.382809 52.574827, 13.380534 52.576095, 13.377816 52.578391, 13.374591 52.577842, 13.370924 52.578321, 13.366372 52.580857, 13.365488 52.582913, 13.360429 52.582603, 13.357204 52.582054, 13.355812 52.581265, 13.350754 52.580955, 13.34658 52.578588, 13.346518 52.57817, 13.346082 52.577301, 13.346155 52.576214, 13.346074 52.575743, 13.34285 52.575193, 13.341016 52.575432, 13.340068 52.573614, 13.338405 52.567504, 13.335327 52.564527, 13.333469 52.561512, 13.334326 52.561006, 13.334836 52.560834, 13.335182 52.560877, 13.334821 52.561682, 13.3364 52.564266, 13.337984 52.566075, 13.341338 52.566861, 13.341487 52.568023, 13.34228 52.568474, 13.341838 52.569502, 13.346453 52.57084, 13.34835 52.574475, 13.351575 52.575025, 13.35397 52.577662, 13.35885 52.576982, 13.369559 52.576223, 13.37225 52.575236, 13.374133 52.575472, 13.377257 52.573753, 13.380492 52.571586, 13.392286 52.56485, 13.389944 52.562244, 13.389437 52.559398, 13.391711 52.55813, 13.392153 52.557101, 13.387537 52.555763, 13.386146 52.554975, 13.384247 52.551339, 13.384689 52.550311, 13.382832 52.550524, 13.382488 52.55014, 13.385766 52.54874, 13.386875 52.550747, 13.388988 52.548865, 13.390392 52.548878, 13.391328 52.54898, 13.391304 52.548837, 13.392907 52.549192, 13.391955 52.550592, 13.391982 52.551719, 13.3987 52.551741, 13.398937 52.553271, 13.399027 52.553323, 13.398589 52.553742, 13.398068 52.554153, 13.397094 52.554509, 13.395986 52.554896, 13.393216 52.555704, 13.392655 52.555838, 13.392453 52.555886, 13.391959 52.556015, 13.391969 52.556374, 13.392559 52.55703, 13.393506 52.557567, 13.391336 52.563033, 13.394561 52.563582))",696
turf_17,Hamburg,de_ham_wanm,"POLYGON((10.048511 53.591698, 10.046183 53.590301, 10.047186 53.588303, 10.048342 53.586499, 10.048738 53.58654, 10.049135 53.586921, 10.051843 53.588544, 10.054422 53.591022, 10.055409 53.59197, 10.057258 53.59179, 10.061448 53.590439, 10.066498 53.59089, 10.071054 53.592333, 10.074257 53.592964, 10.077953 53.592604, 10.08498 53.589088, 10.091018 53.587556, 10.094348 53.5844, 10.096689 53.583228, 10.097076 53.582432, 10.098208 53.580192, 10.098664 53.579261, 10.101499 53.577097, 10.10298 53.574121, 10.100765 53.571507, 10.09535 53.568261, 10.098677 53.565105, 10.096956 53.561498, 10.095109 53.561679, 10.092807 53.560963, 10.09492 53.560635, 10.096229 53.560961, 10.099481 53.563003, 10.101403 53.563714, 10.104351 53.564057, 10.105271 53.564036, 10.10422 53.564563, 10.101696 53.564338, 10.101879 53.565735, 10.104587 53.567358, 10.105448 53.569161, 10.105815 53.571956, 10.105689 53.575743, 10.106056 53.578538, 10.104575 53.581514, 10.101246 53.58467, 10.100753 53.585661, 10.100626 53.589447, 10.095081 53.589989, 10.092246 53.592153, 10.087561 53.594496, 10.081522 53.596029, 10.077825 53.596389, 10.071786 53.597921, 10.067724 53.595487, 10.056634 53.596566, 10.05023 53.595303, 10.048876 53.594492, 10.048511 53.591698))",653
turf_15,Berlin,de_ber_wins,"MULTIPOLYGON(((13.4129828 52.5393687, 13.4141585 52.538248, 13.415253 52.53846, 13.417891 52.539493, 13.419572 52.54095, 13.421185 52.541536, 13.4199153 52.5418896, 13.418182 52.543199, 13.417852 52.543113, 13.415729 52.54216, 13.414401 52.541109, 13.4129828 52.5393687)), ((13.461824 52.525771, 13.463616 52.527679, 13.466179 52.529019, 13.469702 52.53041, 13.470057 52.530553, 13.466353 52.533816, 13.46386 52.535142, 13.462163 52.533158, 13.460969 52.533414, 13.459467 52.532564, 13.458921 52.533634, 13.45866 52.533843, 13.457862 52.532934, 13.45691 52.531116, 13.455518 52.530328, 13.453616 52.526692, 13.451595 52.52443, 13.452239 52.524561, 13.455237 52.52579, 13.458186 52.526379, 13.461824 52.525771)))",636
